DISCIPLINE,COMMONNAME,LEGALNAME,ADSTREET,ADSTATE,ADZIP5,PHONE,WEBURL,REVENUE15,LONGITUDE,LATITUDE,GSTREET
GMU,BECKER COUNTY MUSEUM,BECKER COUNTY HISTORICAL SOCIETY,714 SUMMIT AVE,MN,56501,2188472938,HTTP://WWW.BECKERCOUNTYHISTORY.ORG,176930,-95.84394,46.82038,PO BOX 622
GMU,ARROWHEAD BLUFFS MUSEUM,ARROWHEAD BLUFFS MUSEUM,17505 667TH ST,MN,55981,6515653829, , ,-92.02702,44.34407,17505 667TH ST
GMU,MILL CITY MUSEUM MN HISTO,MILL CITY COMMONS,710 S 2ND ST,MN,55401,6123417555,HTTP://WWW.MILLCITYMUSEUM.ORG,125372,-93.25838,44.98001,117 PORTLAND AVE APT 213
GMU,MUSEUM OF THE SERVICE LEAGUE OF HENNEPIN COUNTY MEDICAL CENTEN,MUSEUM OF THE SERVICE LEAGUE OF HENNEPIN COUNTY MEDICAL CENTEN,701 PARK AVE,MN,55415,6128733000,HTTP://WWW.HCMC.ORG/A_Z/MUSEUMS.HTM, ,-93.26273,44.97266,701 PARK AVE
GMU,RED RIVER VALLEY SUGARBEET MUSEUM,RED RIVER VALLEY SUGARBEET MUSEUM INC,34102 320TH ST SW,MN,56523, , ,21756,-96.78377,47.68481,34102 320TH ST SW
GMU,IRONWORLD DISCOVERY CENTER,MINNESOTA DISCOVERY CENTER,HIGHWAY 169 WESTPO BOX,MN,55719,2182547959,HTTP://WWW.MNDISCOVERYCENTER.COM/,1891117,-92.89243,47.48238,1005 DISCOVERY DR
GMU,CENTRAL MINNESOTA CHLD MUSEUM,CENTRAL MINNESOTA CHLD MUSEUM,802 1ST ST N,MN,56387, , , ,-94.22716,45.55525,802 1ST ST N
GMU,HARBORS,HARBORS INC,9300 SCANDIA TRL N,MN,55025, , , ,-92.91782,45.25122,9300 SCANDIA TRL N
GMU,MIDWEST RAILWAY INSTITUTE AND MUSEUM,MIDWEST RAILWAY INSTITUTE AND MUSEUM,9280 GREY CLOUD ISLAND DR S,MN,55071, , ,0,-92.9991,44.81657,9280 GREY CLOUD ISLAND D
GMU,MINNEAPOLIS SCOTTISH RITE BUILDING & MUSEUM FOUNDATION,MINNEAPOLIS SCOTTISH RITE BUILDING & MUSEUM FOUNDATION INC,2011 DUPONT AVE S,MN,55405, , , ,-93.29252,44.96231,2011 DUPONT AVE S
GMU,UNITED STATES HOCKEY HALL OF FAME,UNITED STATES HOCKEY HALL OF FAME INC,PO BOX 679,MN,55734,2187445167,HTTP://WWW.USHOCKEYHALL.COM/,409437,-92.52823,47.47161,801 HAT TRICK AVENUE
GMU,MINNESOTA TRANSPORTATION MUSEUM,MINNESOTA TRANSPORTATION MUSEUM INC,193 PENNSYLVANIA AVE E,MN,55130,6512280263, ,695109,-93.09417,44.96195,193 PENNSYLVANIA AVE E
GMU,LAKE SUPERIOR MARINE MUSEUM,LAKE SUPERIOR MARINE MUSEUM ASSN,PO BOX 177,MN,55801,2187205260,HTTP://WWW.LSMMA.COM/,67962,-92.09347,46.77996,600 SOUTH LAKE AVENUE
GMU,RUNESTONE MUSEUM FOUNDATION,RUNESTONE MUSEUM FOUNDATION,206 BROADWAY ST,MN,56308,3207633160,HTTP://WWW.RUNESTONEMUSEUM.ORG,156197,-95.37768,45.88962,206 BROADWAY ST
GMU,COMMEMORATIVE AIR FORCE,COMMEMORATIVE AIR FORCE MINNESOTA AMERICAN AIRPOWER HERITA,310 AIRPORT RD HANGAR 3 FLEMING FLD,MN,55075,6514556942,HTTP://WWW.CAFSMW.ORG,0,-93.04913,44.88862,310 AIRPORT RD HANGAR 3
GMU,SOUTHERN MINNESOTA WARBIRDS OF AMERICA,SOUTHERN MINNESOTA WARBIRDS OF AMERICA INC,1641 WYNDHAM PLACE,MN,55033, , ,0,-92.8893,44.7282,1641 WYNDHAM PL
GMU,MINNESOTA AFRICAN AMERICAN MUSEUM,MINNESOTA AFRICAN AMERICAN MUSEUM AND CULTURAL CENTER,1700 3RD AVE S,MN,55404,6127916279,HTTP://WWW.MAAMCC.ORG/INDEX.PHP,79152,-93.2731,44.96579,1700 3RD AVE S
GMU,MINNESOTA CANOE MUSEUM,MINNESOTA CANOE MUSEUM,323 E SHERIDAN ST,MN,55731, , ,0,-91.86096,47.90325,323 E SHERIDAN ST
GMU,PROSPECT HOUSE MUSEUM,PROSPECT HOUSE MUSEUM,403 N LAKE AVE,MN,56515,2188644008,HTTP://WWW.PROSPECTHOUSEMUSEUM.ORG,0,-95.71411,46.28604,403 LAKE AVE N
GMU,WILLIAM A THOMPSON DREDGE MUSEUM,WILLIAM A THOMPSON DREDGE MUSEUM,615 PRAIRIE ISLAND RD N,MN,55987, , ,0,-91.67055,44.07119,615 PRAIRIE ISLAND RD N
GMU,NEW ULM BATTERY,NEW ULM BATTERY INC,BOX 611,MN,56073, ,HTTP://WWW.NEWULMTEL.NET/~MUNICIPAL/BATTERY/,0,-94.46762,44.31023,PO BOX 611
GMU,BUENA VISTA LOGGING HERITAGE MUSEUM,BUENA VISTA LOGGING HERITAGE MUSEUM,16150 GOLDEN EAGLE CT NW,MN,56601, ,HTTP://WWW.BUENAVISTAHERITAGE.ORG,0,-94.88565,47.624,16150 GOLDEN EAGLE CT NW
GMU,EAST POLK HERITAGE CENTER,EAST POLK HERITAGE CENTER,MELLAND PARK,MN,56542,2184356136, ,0,-95.73767,47.5718,910 HILLIGOSS BOULEVARD SOUTHEAST
GMU,DULUTH AVIATION INSTITUTE,DULUTH AVIATION INSTITUTE,5000 MINNESOTA AVE HANGAR 10,MN,55802,2183105643,HTTP://DULUTHAVIATIONINSTITUTE.ORG,67513,-92.097,46.78182,5000 MINNESOTA AVENUE SK
GMU,AMERICAN SWEDISH INSTITUTE,AMERICAN SWEDISH INSTITUTE,2600 PARK AVE,MN,55407,6128714907,HTTP://ASIMN.ORG,3777769,-93.25495,44.94142,2600 PARK AVE S
GMU,MINNESOTA MUSEUM OF MINING,MINNESOTA MUSEUM OF MINING,PO BOX 271,MN,55719,2182545543,HTTP://WWW.MNMUSEUMOFMINING.ORG/,40023,-92.88598,47.48937,701 WEST LAKE STREET
GMU,AIR MUSEUM OF MINNESOTA,AIR MUSEUM OF MINNESOTA,1509 6TH ST SW,MN,55021, , , ,-93.28997,44.28463,1509 6TH ST SW
GMU,ARTS MIDWEST,ARTS MIDWEST,2908 HENNEPIN AVE,MN,55408, ,HTTP://WWW.ARTSMIDWEST.ORG/,5579464,-93.29836,44.94918,2908 HENNEPIN AVE STE 20
GMU,HINCKLEY FIRE MUSEUM,HINCKLEY FIRE MUSEUM,PO BOX 40,MN,55037,3203847338,HTTP://HINCKLEYFIREMUSEUM.COM/,0,-92.93962,46.01098,106 OLD HWY 61
GMU,WHEELS ACROSS THE PRAIRIE MUSEUM,WHEELS ACROSS THE PRAIRIE MUSEUM,PO BOX 1132,MN,56175,5076265302,HTTP://WWW.WHEELSACROSSTHEPRAIRIE.ORG/,45943,-95.62513,44.24071,3297 US 14
GMU,POLISH CULTURAL INSTITUTE,POLISH CULTURAL INSTITUTE,102 LIBERTY ST,MN,55987,5074543431,HTTP://PACIM.ORG/,52909,-91.62846,44.05009,102 LIBERTY ST
GMU,ART FARIBAULT CENTER,FARIBAULT ART CENTER INC,321 CENTRAL AVE N,MN,55021,5073327372,HTTP://WWW.PARADISECENTERFORTHEARTS.ORG,554494,-93.26827,44.29395,321 CENTRAL AVE N
GMU,MINNESOTA AIR & SPACE MUSEUM,MINNESOTA AIR & SPACE MUSEUM,BOX 4686,MN,55101, ,HTTP://USERS.MINN.NET/FARLS/MAHEC/STECO.HTML,0,-93.08867,44.94757,PO BOX 4686
GMU,NORTH STAR SCOUTING MEMORABILIA,NORTH STAR SCOUTING MEMORABILIA INC,2640 7TH AVE E,MN,55109,6517482880, ,279526,-92.98946,45.01381,2640 7TH AVE E
GMU,MINNESOTA CENTER FOR BOOK ARTS,MINNESOTA CENTER FOR BOOK ARTS,1011 WASHINGTON AVE S,MN,55415,6122152520,HTTP://WWW.MNBOOKARTS.ORG,699975,-93.25417,44.97541,1011 WASHINGTON AVE S ST
GMU,ST CLOUD ANTIQUE AUTO CLUB,ST CLOUD ANTIQUE AUTO CLUB,PO BOX 704,MN,56302, , ,71817,-94.20986,45.55328,PO BOX 704
GMU,SACRED HEART MEMORIAL CENTER,SACRED HEART JOHN CHEBUL MEMORIAL CENTER ASSOCIATION INCORP,201 W 4TH ST,MN,55806,2187231895,HTTP://SACREDHEARTMUSIC.NET/,175473,-92.10527,46.78763,201 W 4TH ST
GMU,PAVEK MUSEUM OF BROADCASTING,PAVEK MUSEUM OF BROADCASTING,3515 RALEIGH AVE,MN,55416,6129268198,HTTP://WWW.PAVEKMUSEUM.ORG,378029,-93.34342,44.93909,3515 RALEIGH AVE
GMU,MINNESOTA MUSIC HALL OF FAME,MINNESOTA MUSIC HALL OF FAME INC,PO BOX 1,MN,56073,5073547305,HTTP://MNMUSICHALLOFFAME.ORG/,0,-94.46057,44.3127,27 N BROADWAY ST
GMU,MINNESOTA AMATEUR BASEBALL,MINNESOTA AMATEUR BASEBALL HALL OF FAME INC,PO BOX 7705,MN,56302,3202528227,HTTP://WWW.MNAMATEURBASEBALLHOF.COM/INDEX.ASP,0,-94.15461,45.51593,541 BROOK LANE
GMU,ROLLINGSTONE LUXEMBOURG HERITAGE MUSEUM,ROLLINGSTONE LUXEMBOURG HERITAGE MUSEUM,98 MAIN ST OR PO BOX 63,MN,55969, , ,0,-91.85524,44.08864,PO BOX 63
GMU,MINNESOTA INVENTORS HALL OF FAME,MINNESOTA INVENTORS HALL OF FAME,705 S MILL,MN,56283, , ,0,-95.11944,44.53535,705 S MILL ST
GMU,MILITARY VEHICLE AND ARMS MUSEUM OF MINNESOTA,MILITARY VEHICLE AND ARMS MUSEUM OF MINNESOTA,13527 195TH ST E,MN,55033,7756717500, ,0,-92.82711,44.66608,13527 195TH ST E
GMU,ST PETER STATE HOSPITAL MUSEUM,ST PETER STATE HOSPITAL MUSEUM,100 FREEMAN DR,MN,56082,5079852249, ,0,-93.97421,44.30501,100 FREEMAN DR
GMU,MUSEUM OF TRANSPORTAITON,MUSEUM OF TRANSPORTAITON DEVELOPMENT CORPORATION,444 CEDAR ST,MN,55101, , , ,-93.09765,44.95088,444 CEDAR ST
GMU,MINNESOTA AVIATION HALL OF FAME,MINNESOTA AVIATION HALL OF FAME INC,6905 12TH AVE S,MN,55423, , ,0,-93.25756,44.87711,6905 12TH AVE S
GMU,FARM BY THE LAKE,FARM BY THE LAKE,17797 366TH ST,MN,56621,2186942084, ,25865,-95.44272,47.53642,17797 366TH ST
GMU,EARTH MUSEUM,EARTH MUSEUM,4217 ESTATE DR,MN,55443, , , ,-93.3355,45.09509,4217 ESTATE DR
GMU,MINNESOTA CENTER FOR PHOTOGRAPHY,MINNESOTA CENTER FOR PHOTOGRAPHY,2400 N 2ND ST #200,MN,55411,6126433511,HTTP://WWW.MPLSPHOTOCENTER.COM/, ,-93.28029,45.00369,2400 N 2ND ST #200
GMU,ALBERT LEA STORY LADY DOLL & TOY MUSEUM,ALBERT LEA STORY LADY DOLL & TOY MUSEUM INC,1031 BRIDGE AVENUE,MN,56007,5073771820, ,0,-93.35889,43.65884,1031 BRIDGE AVE
GMU,WES WESTRUM BASEBALL MUSEUM,WES WESTRUM BASEBALL MUSEUM INC,32 ROBERT ST NE,MN,56634, , , ,-95.42101,47.69555,32 ROBERT ST NE
GMU,HUBERT H HUMPHREY MUSEUM,HUBERT H HUMPHREY MUSEUM,310 8TH ST N,MN,55390,7636584505,HTTP://WWW.HERALD-JOURNAL.COM/SPECIALS/HHHMUSEUM/, ,-93.97704,45.06704,310 8TH ST N
GMU,WRIGHT AIR MUSEUM,WRIGHT AIR MUSEUM,4859 US HWY 12 SW,MN,55390, , ,0,-93.9851,45.06475,4859 US HIGHWAY 12 SW
GMU,NEW FRANKLIN CULTURAL CENTER,NEW FRANKLIN CULTURAL CENTER INC,1021 E FRANKLIN AVE,MN,55404,6128727497, ,75926,-93.25954,44.96262,1021 E FRANKLIN AVE
GMU,HERITAGE HALLS,HERITAGE HALLS,2300 HERITAGE PL NW,MN,55060,5074512060, , ,-93.22727,44.0869,2300 HERITAGE PL NW
GMU,CROW RIVER PLAYERS,CROW RIVER PLAYERS INC,24 CENTRAL AVENUE PO BOX 536,MN,56273, , ,0,-94.95551,45.31379,PO BOX 536
GMU,WEST CENTRAL ANTIQUE POWER COLLECTORS,WEST CENTRAL ANTIQUE POWER COLLECTORS,2213 21ST ST SW,MN,56201, , ,0,-95.07145,45.10033,2213 21ST ST SW
GMU,MINNESOTA STATE PUBLIC SCHOOL ORPHANAGE MUSEUM,MINNESOTA STATE PUBLIC SCHOOL ORPHANAGE MUSEUM,540 WEST HILLS CIRCLE,MN,55060,5077747369,HTTP://ORPHANAGEMUSEUM.COM,0,-93.23783,44.08963,540 W HILLS CIR
GMU,OAKSHOTT INSTITUTE,OAKSHOTT INSTITUTE,5136 NICOLLET AVE,MN,55419, ,HTTP://OAKESHOTT.ORG/, ,-93.23212,44.98901,1035 SE 14TH AVE
GMU,NWA HISTORY CENTRE,NWA HISTORY CENTRE INC,8101 34TH AVE S,MN,55425,9526984478,HTTP://WWW.NWAHISTORY.ORG,39050,-93.22243,44.85681,8101 34TH AVE S
GMU,RAPTOR CENTER,THE RAPTOR CENTER,1920 FITCH AVENUE,MN,55108,6126244745,HTTP://WWW.RAPTOR.CVM.UMN.EDU/, ,-93.17978,44.98265,1920 FITCH AVENUE
GMU,BILL & BONNIE DANIELS FIREFIGHTERS HALL & MUSEUM,BILL & BONNIE DANIELS FIREFIGHTERS HALL & MUSEUM,664 22ND AVE NE,MN,55418, ,HTTP://FIREHALLMUSEUM.ORG/, ,-93.28746,45.00157,664 22ND AVE NE
GMU,NORTHERN LIGHTS RAILROAD MUSEUM,NORTHERN LIGHTS RAILROAD MUSEUM - NLRM,PO BOX 654,MN,56721,2187736668,HTTP://WWW.NORTHERNLIGHTSRAILROADMUSEUM.ORG/,0,-97.00928,47.93396,219 20TH STREET NE
GMU,RED WING MARINE MUSEUM,RED WING MARINE MUSEUM,2355 OLD W MAIN ST,MN,55066,6514427661,HTTP://WWW.REDWINGMARINEMUSEUM.COM,188874,-92.56464,44.56504,2355 OLD W MAIN ST
GMU,MINNESOTA VETERANS AND EMERGENCY SERVICES MUSEUM,MINNESOTA VETERANS AND EMERGENCY SERVICES MUSEUM,1223 SKYLINE DRIVE SW,MN,55902,5072023282,HTTP://WWW.MVESM.ORG/,0,-92.46405,44.02286,PO BOX 6632
GMU,MINNESOTA MUSEUM OF AMERICAN PATTERN GLASS,MINNESOTA MUSEUM OF AMERICAN PATTERN GLASS,15 1ST STREET SOUTH UNIT A-4,MN,55401, ,HTTP://MNMAPG.ORG,0,-93.27871,44.98715,15 1ST SREET S UNIT A4
GMU,FAGEN FIGHTERS WORLD WAR II MUSEUM,FAGEN FIGHTERS WWII MUSEUM,2450 540TH ST,MN,56241,3205646644, , ,-95.5648,44.75548,2450 540TH ST
GMU,HILL COUNTRY SCIENCE MILL,HILL COUNTRY SCIENCE MILL,6104 FOX MEADOW LN,MN,55436, , ,693855, , ,101 S LADYBIRD LANE
GMU,FISHING HALL OF FAME OF MINNESOTA,FISHING HALL OF FAME OF MINNESOTA,213 S 5TH ST,MN,56401, , , ,-94.21483,46.35376,213 S 5TH ST
GMU,MUSEUM ENCOMPASSING CANBY COMMUNITY AREA,MUSEUM ENCOMPASSING CANBY COMMUNITY AREA MECCA INC,PO BOX 25,MN,56220, ,HTTP://WWW.CANBYMUSEUMS.ORG/,0,-96.2723,44.71161,401 ST OLAF AVE N
GMU,CHRIST THE KING RETREAT CENTER,CHRIST THE KING RETREAT CENTER,621 FIRST AVENUE SOUTH,MN,55313,7636821394,HTTP://KINGSHOUSE.COM, ,-93.87615,45.16365,621 FIRST AVENUE SOUTH
GMU,ARMORY ARTS AND MUSIC CENTER,ARMORY ARTS AND MUSIC CENTER,1626 LONDON RD,MN,55812,2187280363, ,56585,-92.07598,46.80082,1626 LONDON ROAD 779
GMU,NORTHERN TRACKERS RAILROAD CLUB,NORTHERN TRACKERS RAILROAD CLUB INC,35170 COUNTY ROAD 3,MN,56442,2186921900,HTTP://WWW.NORTHERNTRACKERSRRCLUB.COM,0,-94.11339,46.66504,35170 COUNTY ROAD 3
GMU,AMERICAN EAGLE MUSEUM,AMERICAN EAGLE MUSEUM INC,336 MAIN ST W,MN,55981, , , ,-92.03421,44.38479,336 MAIN ST W
GMU,WILKINSON COUNTY MUSEUM,WILKINSON COUNTY MUSEUM,BANK ST,MS,39669,6018883998,HTTP://WWW.HISTORICWOODVILLE.ORG, ,-91.36127,31.13106,BANK ST
GMU,TISHOMINGO COUNTY ARCHIVES,TISHOMINGO COUNTY ARCHIVES,203 E QUITMAN ST,MS,38852,6624233500,HTTP://WWW.TISHOMINGOHISTORY.COM, ,-88.18918,34.80895,203 E QUITMAN ST
GMU,SMITH ROBERTSON MUSEUM AND CULTURAL CENTER,SMITH ROBERTSON MUSEUM AND CULTURAL CENTER,528 BLOOM STREET,MS,39202,6019601457,HTTP://WWW.JACKSONMS.GOV/INDEX.ASPX?NID=143, ,-90.18741,32.30504,528 BLOOM STREET
GMU,TRIANGLE CULTURAL MUSEUM,IRON TRIANGLE CULTURAL CENTER,332 N MAIN ST,MS,39194,6627462273,HTTP://VISITYAZOO.ORG/TRIANGLE-CULTURAL-CENTER/,141253,-122.35908,37.93613,339 11TH ST
GMU,OAKES AFRICAN AMERICAN CULTURE CENTER,OAKES AFRICAN AMERICAN CULTURE CENTER,312 S MONROE ST,MS,39194,6627465038,HTTP://VISITYAZOO.ORG/OAKES-AFRICAN-AMERICAN-CULTURAL-CENTER/, ,-90.41369,32.84377,312 S MONROE ST
GMU,OREN DUNN CITY MUSEUM,FRIENDS OF THE OREN DUNN CITY OF TUPELO MUSEUM INC,689 RUTHERFORD RD,MS,38801,6628416438,HTTP://WWW.ORENDUNNMUSEUM.ORG/,0,-88.75517,34.24021,689 RUTHERFORD RD
GMU,MANSHIP HOUSE MUSEUM,MANSHIP HOUSE MUSEUM,420 EAST FORTIFICATION STREET,MS,39202,6019614724,HTTP://MDAH.STATE.MS.US/NEW/, ,-90.18149,32.3123,420 EAST FORTIFICATION STREET
GMU,MCCOMB RAILROAD MUSEUM,MCCOMB CITY RAILROAD DEPOT MUSEUM INC,108 N RAILROAD BLVD,MS,39648,6016846487, ,16451,-90.45666,31.245,PO BOX 7220
GMU,NATCHEZ MUSEUM OF AFRICAN AMERICAN HISTORY AND CULTURE,NATCHEZ MUSEUM OF AFRICAN AMERICAN HISTORY AND CULTURE,301 MAIN ST,MS,39120,6014450728, , ,-91.40342,31.56039,301 MAIN ST
GMU,MUSEUM OF THE SOUTHERN JEWISH EXPERIENCE,INSTITUTE OF SOUTHERN JEWISH LIFE INC,4915 I 55 N,MS,39236,6013626357,HTTP://WWW.ISJL.ORG/MUSEUM.HTML,1782228,-90.15587,32.36295,4915 I 55 N STE 100A
GMU,JIMMIE RODGERS MUSEUM,JIMMIE RODGERS MUSEUM,1725 JIMMIE ROGERS DR,MS,39307,6014851808,HTTP://WWW.JIMMIERODGERS.COM, ,-88.72003,32.37065,1725 JIMMIE ROGERS DR
GMU,JACQUELINE HOUSE MUSEUM,JACQUELINE HOUSE MUSEUM,1325 MAIN ST,MS,39183,6016360941,HTTP://JACQUELINEHOUSE.WEEBLY.COM/, ,-90.87329,32.35319,1325 MAIN ST
GMU,GULFPORT CENTENNIAL MUSEUM,GULFPORT CENTENNIAL MUSEUM,1419 27 TH AVENUE,MS,39501,2288685849, , ,-89.09509,30.36854,1419 27TH AVE
GMU,COTTONLANDIA MUSEUM,COTTONLANDIA MUSEUM,1608 HWY 82 WEST,MS,38930,6624530925,HTTPS://MUSEUMOFTHEMISSISSIPPIDELTA.COM/, ,-90.20836,33.52047,1608 HWY 82 WEST
GMU,APRON MUSEUM,APRON MUSEUM,110 E EASTPORT ST,MS,38852,6624236000, , ,-88.18951,34.81175,110 E EASTPORT ST
GMU,BELZONI HUMPHREYS,BELZONI HUMPHREYS,116 W JACKSON ST,MS,39038,6622472151, , ,-90.49004,33.17769,116 W JACKSON ST
GMU,MUSEUM DE SANKOFA,MUSEUM DE SANKOFA,PO BOX 205,MS,38664,9012388596, ,0,-90.2864,34.80473,3468 CASINO WAY
GMU,ROBERT JOHNSON BLUES FNDTN,ROBERT JOHNSON BLUES FOUNDATION,218 E MARION AVE,MS,39059,6018927883, ,0,-90.34891,31.98742,PO BOX 1005
GMU,TIMBER MUSEUM OF THE PINE BELT,TIMBER MUSEUM OF THE PINE BELT INC,604 CARROLL GARTIN,MS,39440, , , ,-89.13101,31.69308,604 CARROLL GARTIN
GMU,PEARL RIVER WOODCARVERS GUILD,PEARL RIVER WOODCARVERS GUILD INC,207 HUNTERS LANE,MS,39042, ,HTTP://PEARLRIVERWOODCARVERS.ORG,0,-90.03201,32.3068,230 BLACKBRIDGE DR
GMU,MISSISSIPPI DELTA MUSEUM,MISSISSIPPI DELTA MUSEUM COMMITTEE INC,923 WASHINGTON AVE,MS,38701, , , ,-91.05283,33.40682,923 WASHINGTON AVE
GMU,LEGACY HALL OF FAME,LEGACY HALL OF FAME INC,PO BOX 376,MS,38802, , ,0,-80.47354,27.63426,1716 71ST AVE
GMU,MISSISSIPPI CIVIL RIGHTS MUSEUM,PLANNING COMMISSION TO ESTABLISHTHE NATIONAL CIVIL RIGHTS M,PO BOX 3747,MS,39205, , ,0,-90.18252,32.30432,PO BOX 290
GMU,THEOKTIBBEHA COUNTY HERITAGE MUSEUM,FRIENDS OF THE@OKTIBBEHA COUNTY HERITAGE MUSEUM,206 FELLOWSHIP ST,MS,39759,6623230211,HTTP://OKTIBBEHAHERITAGEMUSEUM.COM/WORDPRESS/,0,-88.80724,33.46064,206 FELLOWSHIP ST
GMU,COUNCIL OF AMERICAN JEWISH MUSEUMS,COUNCIL OF AMERICAN JEWISH MUSEUMS,PO BOX 12025,MS,39236, ,HTTP://WWW.CAJM.NET/,91142,-90.14752,32.36302,PO BOX 12025
GMU,AMORY REGIONAL MUSEUM,FRIENDS OF AMORY REGIONAL MUSEUM INC,801 3RD STREET SOUTH,MS,38821,6622562761,HTTP://WWW.AMORYMS.US,0,-88.46777,33.98457,801 3RD STREET SOUTH
GMU,ALICE MOSELEY FOLK ART AND ANTIQUE MUSEUM,ALICE MOSELEY FOLK ART AND ANTIQUE MUSEUM,1928 DEPOT WAY,MS,39520,2284679223,HTTP://WWW.ALICEMOSELEY.COM/,0,-89.33425,30.30843,1928 DEPOT WAY
GMU,VICKSBURG BATTLEFIELD MUSEUM,VICKSBURG BATTLEFIELD MUSEUM INC,1010 LEVEE ST STE A,MS,39183,6016386500,HTTP://WWW.VICKSBURGBATTLEFIELDMUSEUM.NET/,52609,-90.88926,32.34249,1010 LEVEE ST STE A
GMU,TUPELO AUTO MUSEUM,TUPELO AUTO MUSEUM INC,1 OTIS DR,MS,38804,6628424242, , ,-88.7025,34.26018,1 OTIS BOULEVARD
GMU,ROCK N ROLL MUSEUM,ROCK N ROLL MUSEUM INC,113 E 2ND ST,MS,38614,9016058662,HTTP://WWW.BLUES2ROCK.COM,75138,-90.57477,34.20275,113 E 2ND ST
GMU,VICKSBURG TRANSPORTATION MUSEUM,VICKSBURG TRANSPORTATION MUSEUM,129 HOXIE RD,MS,39180, ,HTTP://WWW.VICKSBURGBATTLEFIELDMUSEUM.NET,3500,-90.80779,32.29322,129 HOXIE RD
GMU,MISSISSIPPI DELTA CHINESE HERITAGE MUSEUM,MISSISSIPPI DELTA CHINESE HERITAGE MUSEUM INC,1700 DEERING,MS,38732, , ,0,-90.75166,33.7381,1700 DEERING ST
GMU,HERITAGE MUSEUM FOUNDATION OF TATE COUNTY,HERITAGE MUSEUM FOUNDATION OF TATE COUNTY INC,PO BOX 375,MS,38668, , ,0,-89.92468,34.60751,PO BOX 375
GMU,MARITIME AND SEAFOOD INDUSTRY MUSEUM,MARITIME AND SEAFOOD INDUSTRY MUSEUM OF BILOXI INC,PO BOX 1907,MS,39533,2284356320, ,1673931,-88.85934,30.3932,115 EAST 1ST STREET
GMU,PIONEER AMERICANS HALL FAME,PIONEER AMERICANS HALL FAME,441 SLOCUM RD,MS,38632, , , ,-89.981,34.77976,441 SLOCUM RD
GMU,INSTITUTE OF SOUTHERN JEWISH LIFE,INSTITUTE OF SOUTHERN JEWISH LIFE INC,4915 I 55 N STE 100A,MS,39236,6013626357,HTTP://WWW.ISJL.ORG,1782228,-90.15587,32.36295,4915 I 55 N STE 100A
GMU,MISSISSIPPI SPORTS HALL OF FAME AND MUSEUM,MISSISSIPPI SPORTS FOUNDATION INC,PO BOX 16021,MS,39236,6019828264,HTTP://MSFAME.COM/,681580,-90.15812,32.33413,1152 LAKELAND DRIVE
GMU,SOUTHERN CULTURAL HERITAGE FOUNDATION,SOUTHERN CULTURAL HERITAGE FOUNDATION,1302 ADAMS ST,MS,39180,6016312997,HTTP://WWW.SOUTHERNCULTURE.ORG,346364,-90.87763,32.34856,1302 ADAMS ST
GMU,MARDI GRAS MUSEUM,MARDI GRAS MUSEUM INC,PO BOX 1923,MS,39533,2284356245, ,2207,-88.88894,30.39469,119 RUE MAGNOLIA
GMU,VETERANS MEMORIAL MUSEUM,VETERANS MEMORIAL MUSEUM INC,920 HILLCREST DR,MS,39440,6014284008,HTTP://WWW.VETERANSMEMORIALMUSEUM.ORG/INDEX.HTM,0,-89.16385,31.67135,920 HILLCREST DR
GMU,MISSISSIPPI MUSIC HALL OF FAME,MISSISSIPPI MUSIC HALL OF FAME,421 W GALLATIN ST,MS,39083,6018945601, ,26483,-90.39975,31.86028,421 W GALLATIN ST
GMU,TUNICA COUNTY MUSEUM,TUNICA COUNTY MUSEUM INC,1 MUSEUM BLVD,MS,38676,8665174837, ,11706,-90.37479,34.68853,1 RIVERPARK DRIVE
GMU,DELTA BLUES MUSEUM,DELTA BLUES FOUNDATION INC,1 BLUES ALLEY LN BOX 45,MS,38614,6626276820,HTTP://WWW.DELTABLUESMUSEUM.ORG/,0,-90.57356,34.2021,1 BLUES ALLEY
GMU,REVEREND GEORGE LEE MUSEUMS OF AFRICAN AMERICAN HISTORY,REV GEORGE LEE MUSEUMS OF AFRICAN AMERICAN HISTORY HERITAGE,17150 HIGHWAY 49,MS,39038,6622472739,HTTP://WWW.THEFANNIELOUHAMERCIVILRIGHTSMUSEUM.COM/REV-GEORGE-W-LEE-MUSEUMS-OF-AFRICAN-AMERICAN-HISTORY-AND-HERITAGE.HTML,0,-90.51828,33.13804,17150 HIGHWAY 49
GMU,WALTHALL COUNTY MUSEUM,WALTHALL COUNTY MISSISSIPPI TR FOR PRESERVATION OF HIST CUL,184 BETHLEHEM LOOP RD,MS,39643,6017311219, ,564,-90.05696,31.28559,184 BETHLEHEM LOOP RD
GMU,OAKS HOUSE MUSEUM,OAKS HOUSE MUSEUM CORPORATION,PO BOX 4240,MS,39296,6013539339,HTTP://WWW.THEOAKSHOUSEMUSEUM.ORG,32254,-90.17529,32.33448,PO BOX 4240
GMU,GREENVILLE REFLECTION AND YOUTH DEVELOPMENT MUSEUM,GREENVILLE REFLECTION AND YOUTH DEVELOPMENT MUSEUM,836 JOHNSON STREET,MS,38701, , ,0,-91.05787,33.4045,836 JOHNSON ST
GMU,WAX MUSEUM OF ST LOUIS,WAX MUSEUM OF ST LOUIS,LACLEDES LNDG,MO,63101,3142411155,HTTP://WWW.STLWAXMUSEUM.COM/, ,-90.18448,38.63017,720 NORTH 2ND STREET
