DISCIPLINE,COMMONNAME,LEGALNAME,ADSTREET,ADSTATE,ADZIP5,PHONE,WEBURL,REVENUE15,LONGITUDE,LATITUDE,GSTREET
HSC,DUNN FIELD,FRIENDS OF DUNN FIELD INC,ONE W CHURCH ST,NY,14901, , ,0,-76.80646,42.09027,1 W CHURCH ST
HSC,TERWILLIGERS IN AMERICA,TERWILLIGERS IN AMERICA INC,PO BOX 570,NY,12589, , ,0,-74.14086,41.61446,PO BOX 570
HSC,HISTORIC KERHONKSON,FRIENDS OF HISTORIC KERHONKSON,PO BOX 421,NY,12446, , ,0,-74.3049,41.80331,PO BOX 421
HSC,HENRIETTA HISTORICAL SOCIETY,HENRIETTA HISTORICAL SOCIETY,PO BOX 435,NY,14467, , ,0,-77.61655,43.04855,PO BOX 435
HSC,CUMSEWOGUE HISTORICAL SOCIETY,CUMSEWOGUE HISTORICAL SOCIETY,PO BOX 585,NY,11776,6319287622,HTTPS://CUMSEWOGUE.WORDPRESS.COM/,0,-73.05237,40.91419,PO BOX 585
HSC,ROOT HISTORICAL SOCIETY,ROOT HISTORICAL SOCIETY,1067 CARLISLE ROAD,NY,12166, ,HTTPS://WWW.FACEBOOK.COM/ROOTHISTORICALSOCIETY,0,-74.45226,42.83751,1057 CARLILSE ROAD
HSC,DUANESURG HISTORICAL SOCIETY,DUANESURG HISTORICAL SOCIETY,PO BOX 421,NY,12056, ,HTTP://WWW.DUANESBURGHISTORICAL.COM/,0,-74.08924,42.76622,PO BOX 421
HSC,BUTLER HISTORICAL PRESERVATION SOCIETY,BUTLER HISTORICAL PRESERVATION SOCIETY,PO BOX 34,NY,13154,3155942332,HTTP://WWW.BHPSBUTLERNY.ORG,0,-76.76262,43.13317,PO BOX 34
HSC,OXBOW HISTORICAL ASSOCIATION,OXBOW HISTORICAL ASSOCIATION,PO BOX 25,NY,13671, , , ,-75.6152,44.23616,PO BOX 25
HSC,DAYTON HISTORICAL SOCIETY,DAYTON HISTORICAL SOCIETY,PO BOX 15,NY,14041, , ,4412,-78.97548,42.41399,PO BOX 15-9561
HSC,NORWAY HISTORICAL SOCIETY,NORWAY HISTORICAL SOCIETY,PO BOX 55,NY,13416,3158456650, ,0,-74.96966,43.20251,1067 NEWPORT GRAY ROAD
HSC,LIBERTYS 69 MACK HISTORICAL SOCIETY,LIBERTYS 69 MACK HISTORICAL SOCIETY CORP,58 ALTHOUSE AVENUE,NY,11518, , , ,-73.66268,40.63861,58 ALTHOUSE AVENUE
HSC,HARLEM CULTURAL ARCHIVES,HARLEM CULTURAL ARCHIVES,2300 FIFTH AVENUE - SUITE 2E,NY,10037,9178174993, ,0,-73.93581,40.81539,2300 FIFTH AVENUE - SUITE 2E
HSC,INEC CARIBBEAN AND LATIN AMERICAN INSTITUTE,INEC CARIBBEAN AND LATIN AMERICAN INSTITUTE INC,1001 JEROME AVE 9H,NY,10452, , ,0,-73.92716,40.83112,1001 JEROME AVE APT 9H
HSC,GREENWOOD FOREST FARMS,GREENWOOD FOREST FARMS ASSOCIATION INC,PO BOX 1421,NY,10925, , ,0,-74.30019,41.2142,PO BOX 212
HSC,FEDERATION OF BLACK COWBOYS,THE FEDERATION OF BLACK COWBOYS INC,8311 S CONDUIT AVE,NY,11414,7189250777, ,28844,-73.85064,40.66917,8311 S CONDUIT AVE
HSC,LYMAN BOAT SOCIETY OF N AMER,LYMAN BOAT SOCIETY OF N AMER,PO BOX 530,NY,13640,3154824339, , ,-75.95557,44.33549,PO BOX 530
HSC,MIDDLETOWN HISTORICAL SOCIETY OF STEUBEN COUNTY,MIDDLETOWN HISTORICAL SOCIETY OF STEUBEN COUNTY,41 MAIN STREET SUITE 101,NY,14801,6073595070, ,0,-77.23386,42.10622,41 MAIN STREET SUITE 101
HSC,PHELPS COMMUNITY HISTORICAL SOCIETY,PHELPS COMMUNITY HISTORICAL SOCIETY,66 MAIN ST,NY,14532,3155484940,HTTP://PHELPSNY.COM/HISTORICAL-SOCIETY/,0,-77.05663,42.9574,66 MAIN ST
HSC,CATHEDRAL CHURCH OF SAINT JOHN THE DIVINE,PROTESTANT EPISCOPAL CHURCH IN THE UNITED STATES OF AMERICA,1047 AMSTERDAM AVE,NY,10025,2123167540,HTTP://WWW.STJOHNDIVINE.ORG/, ,-73.9718,40.75085,815 SECOND AVE
HSC,NEW YORK PRESERVATION ARCHIVE PROJECT,NEW YORK PRESERVATION ARCHIVE PROJECT INC,174 E 80TH ST,NY,10075, ,HTTP://WWW.ANGELFIRE.COM/OH3/DOLLCOLLECTORS/,72313,-73.95757,40.77502,174 E 80TH ST
HSC,REMSENBURG ACADEMY ASSOCIATION,REMSENBURG ACADEMY ASSOCIATION INC,PO BOX 171,NY,11960, ,HTTP://REMSENBURGASSOCIATION.COM/,60674,-72.70745,40.81058,PO BOX 187
HSC,WOODLAWN CONSERVANCY,WOODLAWN CONSERVANCY INC,4199 WEBSTER AVE,NY,10470,7189201469,HTTP://WOODLAWNCONSERVANCY.ORG/,269187,-73.87228,40.88962,4199 WEBSTER AVE
HSC,HISTORICAL SOCIETY OF ELBA,HISTORICAL SOCIETY OF ELBA,PO BOX 24,NY,14058,5857579094,HTTP://HISTORICALSOCIETYOFELBA.COM/,0,-78.16355,43.09025,MAPLE AVE
HSC,HIGH LINE,FRIENDS OF THE HIGH LINE INC,820 WASHINGTON ST,NY,10014,2122069922,HTTP://WWW.THEHIGHLINE.ORG/,31694301,-74.00806,40.73999,820 WASHINGTON ST
HSC,PITTSTOWN HISTORICAL SOCIETY,PITTSTOWN HISTORICAL SOCIETY,PO BOX 252,NY,12185, ,HTTP://PITTSTOWN.US/HISTORICAL_SOCIETY/PITTSTOWN_HISTORICAL_SOCIETY.HTM,0,-73.53057,42.89289,PO BOX 252
HSC,BEAVERHILL COMMUNITY,FRIENDS OF BEAVERHILL COMMUNITY INC,PO BOX 435,NY,12776, , ,0,-74.94314,41.94367,PO BOX 384
HSC,SARATOGA SPRINGS UNIVERSAL PRESERVATION HALL,SARATOGA SPRINGS UNIVERSAL PRESERVATION HALL,25 WASHINGTON ST,NY,12866,5185842627,HTTP://UNIVERSALPRESERVATIONHALL.ORG,103982,-73.78782,43.08029,25 WASHINGTON ST
HSC,WASHINGTON HISTORICAL SOCIETY,TOWN OF WASHINGTON HISTORICAL SOCIETY,PO BOX 135,NY,12545,8456775083, ,0,-73.68353,41.78467,VILLAGE HALL 35 MERRITT AVENUE
HSC,ONTEORA HISTORIC PRESERVATION TRUST,ONTEORA HISTORIC PRESERVATION TRUST INC,60 E 42ND ST STE 1536,NY,10165, , ,110385,-73.97032,40.73008,C/O FLANAGAN CO 60 E 42N
HSC,LONGHOUSE RESERVE,LONGHOUSE RESERVE,133 HANDS CREEK RD,NY,11937,6316045330,HTTP://WWW.LONGHOUSE.ORG/,1328490,-72.19834,40.97698,133 HANDS CREEK RD
HSC,BOLIVAR RICHBURG ALLENTOWN GENESEE HISTORICAL SOCIETY,BOLIVAR RICHBURG ALLENTOWN GENESEE HISTORICAL SOCIETY,390 MAIN STREET,NY,14715, , ,0,-78.16776,42.06573,390 MAIN ST
HSC,PHILADELPHIA HISTORICAL SOCIETY,PHILADELPHIA HISTORICAL SOCIETY,64 MAIN STREET,NY,13673, , ,0,-75.70492,44.15939,64 MAIN STREET
HSC,WEST SENECA HISTORICAL SOCIETY AND MUSEUM,WEST SENECA HISTORICAL SOCIETY AND MUSEUM,919 MILL ROAD,NY,14224,7166744283, ,0,-78.75034,42.83323,919 MILL RD
HSC,MASURY ESTATE BALLROOM RESTORATION FUND,MASURY ESTATE BALLROOM RESTORATION FUND,PO BOX 299,NY,11934, , ,0,-72.91232,40.8798,PO BOX 299
HSC,LONG ISLAND REPUBLIC AIRPORT HISTORICAL SOCIETY,LONG ISLAND REPUBLIC AIRPORT HISTORICAL SOCIETY,7150 REPUBLIC AIRPORT STE 216,NY,11735, , ,0,-73.42358,40.72462,7150 REPUBLIC AIRPORT ST
HSC,JAMESPORT MEETING HOUSE,JAMESPORT MEETING HOUSE PRESERVATION TRUST INC,PO BOX 330,NY,11947,6317225170, ,70252,-72.58469,40.9479,1590 MAIN ROAD
HSC,HISTORICAL ASSOCIATION OF VIENNA,HISTORICAL ASSOCIATION OF VIENNA,PO BOX 247,NY,13123, ,HTTPS://WWW.FACEBOOK.COM/VIENNANYHISTORY,0,-75.78297,43.22283,PO BOX 247
HSC,STONY POINT HISTORICAL SOCIETY,STONY POINT HISTORICAL SOCIETY,PO BOX 434,NY,10980,8459425030,HTTP://WWW.STONYPOINTHISTORY.ORG/INDEX.PHP?PAGE=HOME,0,-73.99845,41.22957,PO BOX 434
HSC,STS PETER & PAUL PRESERVATION CORP,STS PETER & PAUL PRESERVATION CORP,30 SUTTON PLACE 8A,NY,10022, , ,0,-73.96154,40.75631,30 SUTTON PLACE
HSC,WARREN HISTORICAL SOCIETY,TOWN OF WARREN HISTORICAL SOCIETY,PO BOX 145,NY,13361,5187430734,HTTP://WWW.WARRENCOUNTYHISTORICALSOCIETY.ORG/LOCAL-HISTORICAL/,0,-73.63015,43.37542,195 SUNNYSIDE ROAD
HSC,SAND LAKE HISTORICAL SOCIETY,SAND LAKE HISTORICAL SOCIETY,PO BOX 492,NY,12196, , , ,-73.61227,42.64,PO BOX 492
HSC,BACKBONE RIDGE HISTORY GROUP OF SCHUYLER AND SENECA COUNTIES,BACKBONE RIDGE HISTORY GROUP OF SCHUYLER AND SENECA COUNTIE,PO BOX 64,NY,14886, , ,0,-76.67402,42.51418,PO BOX 64
HSC,CENTRAL NEW YORK MODEL RAILROAD CLUB & HISTORICAL SOCIETY,CENTRAL NEW YORK MODEL RAILROAD CLUB AND HISTORICAL SOCIETY,4986 JORDAN RD,NY,13060, , ,0,-76.45722,43.01197,4986 JORDAN RD
HSC,HIGHLANDS HISTORICAL SOCIETY,TOWN OF HIGHLANDS HISTORICAL SOCIETY,303 MAIN STREET-VILLAGE HALL-2FL,NY,10922,8454460400,HTTP://WWW.HISTORICHUDSONHIGHLANDS.ORG/,0,-73.96525,41.37056,303 MAIN STREET - VILLAG
HSC,HARMONY HALL-JACOB SLOAT HOUSE,FRIENDS OF HARMONY HALL-JACOB SLOAT HOUSE,15 LIBERTY ROCK ROAD,NY,10974, ,HTTP://WWW.FRIENDSOFHARMONYHALL.ORG/,0,-74.19056,41.16001,PO BOX 293
HSC,MADRID HISTORICAL SOCIETY,MADRID HISTORICAL SOCIETY,PO BOX 233,NY,13660, ,HTTP://WWW.MADRIDHISTORICALSOCIETY.COM/,0,-75.24833,44.80935,191 COUNTY ROUTE 31
HSC,BRUCE SPRINGSTEEN SPECIAL COLLECTION,FRIENDS OF THE BRUCE SPRINGSTEEN SPECIAL COLLECTION INC,22 WEST FIRST STREET - SUITE 521,NY,10550, , ,0,-73.83807,40.9114,22 W 1ST ST STE 521
HSC,NORTH COLLINS HISTORICAL SOCIETY,NORTH COLLINS HISTORICAL SOCIETY,PO BOX 32,NY,14111,7163373391,HTTP://WWW.NORTHCOLLINSNY.ORG/HTML/HISTSOC.HTML,0,-78.94212,42.59628,2021 CENTER STREET
HSC,TUSTEN HISTORICAL SOCIETY,TUSTEN HISTORICAL SOCIETY,198 BRIDGE STREET PO BOX 18,NY,12764,8452523360,HTTP://WWW.TUSTEN.ORG/HISTORYA.HTM,0,-75.01115,41.60245,PO BOX 18
HSC,RIVERBANK HISTORIC HOUSE MUSEUM,RIVERBANK HISTORIC HOUSE MUSEUM,2 RIVERBANK LANE,NY,12520,8455349124,HTTP://WWW.RIVERBANKHISTORICHOUSEMUSEUM.ORG/,0,-74.01308,41.4472,2 RIVERBANK LN
HSC,MEMORIAL FUND MARGELAN,MEMORIAL FUND MARGELAN INC,108-28 63 ROAD,NY,11375, , ,0,-73.84884,40.73445,10828 63RD RD
HSC,SHERMAN HISTORICAL SOCIETY,SHERMAN HISTORICAL SOCIETY,PO BOX 132,NY,14781, , ,0,-79.59387,42.1599,PO BOX 132
HSC,HISTORIC FORT PLAIN,MOHAWK VALLEY COLLECTIVE INC,PO BOX 53,NY,13339, , ,87921,-74.65133,42.93695,PO BOX 53
HSC,HALFMOON HISTORICAL SOCIETY,HALFMOON HISTORICAL SOCIETY INC,2 HALFMOON TOWN PLAZA,NY,12065,5183717410,HTTP://WWW.TOWNOFHALFMOON-NY.GOV/,0,-73.73284,42.84143,2 HALFMOON TOWN PLZ
HSC,JWALKS RETRACING JEWISH HERITAGE,JWALKS RETRACING JEWISH HERITAGE INC,40TH STREET,NY,11104, , , ,-73.92481,40.74338,4508 40TH ST APT C21
HSC,SEPHARDIC HERITAGE PROJECT,SEPHARDIC HERITAGE PROJECT INC,825 E 18TH ST,NY,11230, , ,0,-73.92285,40.62193,3603 QUENTIN RS
HSC,CAMP SMITH VETERANS ORGANIZATION,CAMP SMITH VETERANS ORGANIZATION INC,ROUTE 6/202 BLDG 508,NY,10567, , ,0,-73.88622,41.29561,CAMP SMITH BLDG 508
HSC,HONOR FLIGHT SYRACUSE,HONOR FLIGHT SYRACUSE INC,PO BOX 591,NY,13209,3154303779,HTTP://HONORFLIGHTSYRACUSE.ORG/,72154,-76.23515,43.07617,PO BOX 591
HSC,HISTORIC PURSUITS,HISTORIC PURSUITS,1945 SHILLING ROAD,NY,14522,3155971422,HTTP://WWW.HISTORICPURSUITS.COM/CONTACT.HTML,0,-77.2262,43.0691,1945 SHILLING RD
HSC,SAG HARBOR,SERVE SAG HARBOR INC,PO BOX 775,NY,11963, , ,0,-72.32055,40.99822,PO BOX 775
HSC,PETTIAUGER MERCURY,PETTIAUGER MERCURY INC,100 HOFFMAN ST,NY,12401, , ,0,-73.99966,41.92564,100 HOFFMAN ST
HSC,PECONIC HISTORIC PRESERVATION,PECONIC HISTORIC PRESERVATION INC,PO BOX 7116,NY,11930, , ,0,-72.11561,40.98389,PO BOX 7116
HSC,CENTRAL ISLIP HISTORIC PRESERVATION SOCIETY,CENTRAL ISLIP HISTORIC PRESERVATION SOCIETY,60 CARLETON AVE,NY,11722, , ,0,-73.2014,40.78884,60 CARLETON AVE
HSC,HORICON HISTORICAL SOCIETY,TOWN OF HORICON HISTORICAL SOCIETY,PO BOX 51,NY,12815,5184947286, ,0,-73.74676,43.67846,6696 STATE ROUTE 8
HSC,WILSON HISTORICAL SOCIETY,WILSON HISTORICAL SOCIETY,PO BOX 830,NY,14172,7167519886,HTTP://WWW.WILSONNEWYORK.COM/HIST_SOCIETY.HTML,0,-78.82471,43.2959,PO BOX 830
HSC,HURLEY HERITAGE SOCIETY,HURLEY HERITAGE SOCIETY,PO BOX 1661,NY,12443,8453381661,HTTP://WWW.HURLEYHERITAGESOCIETY.ORG,0,-74.06686,41.92686,PO BOX 1661
HSC,SCHROON-NORTH HUDSON HISTORICAL SOCIETY,SCHROON-NORTH HUDSON HISTORICAL SOCIETY,1144 MAIN ST RT 9,NY,12870,5185327615,HTTP://WWW.SCHROONLAKEREGION.COM/WHAT-TO-DO/ATTRACTIONS/SCHROON-NORTH-HUDSON-HISTORICAL-SOCIETY,0,-73.77359,43.83615,1144 U S 9
HSC,WNY GAS & STEAM ENGINE ASSOCIATION,WESTERN NEW YORK GAS & STEAM ENGINE ASSOCIATION INC,PO BOX 75,NY,14005,5855911204,HTTP://ALEXANDERSTEAMSHOW.COM/,76385,-78.2818,42.91666,10400 GILLATE RD
HSC,ALEXANDRIA TOWNSHIP HISTORICAL SOCIETY,ALEXANDRIA TOWNSHIP HISTORICAL SOCIETY,PO BOX 695,NY,13607,3154824586, ,48762,-75.91873,44.33726,36 MARKET STREET
HSC,WALT WHITMAN BIRTHPLACE,WALT WHITMAN BIRTHPLACE ASSOCIATION,246 OLD WALT WHITMAN RD,NY,11746,6314275240,HTTP://WWW.WALTWHITMAN.ORG,245109,-73.41189,40.81594,246 OLD WALT WHITMAN RD
HSC,VICTOR HISTORICAL SOCIETY,VICTOR HISTORICAL SOCIETY,PO BOX 472,NY,14564,5859244170, ,16832,-77.41847,42.99058,PO BOX 472
HSC,HISTORICAL SOCIETY OF THE MERRICKS,HISTORICAL SOCIETY OF THE MERRICKS,2279 MERRICK AVENUE,NY,11566, ,HTTP://WWW.MERRICKHISTORY.ORG,0,-73.54925,40.65682,2279 MERRICK AVE
HSC,DAVENPORT HISTORICAL SOCIETY,DAVENPORT HISTORICAL SOCIETY,PO BOX 88,NY,13751,6072785149, ,0,-74.878,42.46016,RR23
HSC,BRUNSWICK HISTORICAL SOCIETY,BRUNSWICK HISTORICAL SOCIETY,PO BOX 1776,NY,12052,5182794024,HTTP://TOWNOFBRUNSWICK.ORG,0,-73.48684,42.75384,605 OLD BRUNSWICK ROAD
HSC,HUDSON RIVER HERITAGE,HUDSON RIVER HERITAGE INC,PO BOX 287,NY,12572,8458762474,HTTP://WWW.HUDSONRIVERHERITAGE.ORG/,8987,-73.92935,41.91266,128 US HIGHWAY 9 SOUTH
HSC,MANLIUS HISTORICAL SOCIETY,MANLIUS HISTORICAL SOCIETY,PO BOX 28,NY,13104,3156826660, ,0,-75.98048,43.00261,109 PLEASANT STREET
HSC,HOOSICK TOWNSHIP HISTORICAL SOCIETY,HOOSICK TOWNSHIP HISTORICAL SOCIETY INC,PO BOX 536,NY,12090, , ,25437,-73.35045,42.89494,166 MAIN STREET
HSC,LORENZO,FRIENDS OF LORENZO,PO BOX 4,NY,13035,3156553200, ,0,-75.8378,42.93778,PO BOX 4
HSC,GARDEN CITY HISTORICAL SOCIETY,GARDEN CITY HISTORICAL SOCIETY,PO BOX 179,NY,11530,5167414145,HTTP://WWW.GARDENCITYHISTORICALSOCIETY.ORG/,76269,-73.63492,40.7315,109 11TH STREET
HSC,ORLEANS COUNTY HISTORICAL ASSOCIATION,ORLEANS COUNTY HISTORICAL ASSOCIATION,13979 ALLEN RD,NY,14411, ,HTTP://ORLEANSHISTORY.ORG, ,-78.22121,43.23092,13979 ALLEN RD
HSC,CONSTITUTION ISLAND,CONSTITUTION ISLAND ASSOCIATION INC,PO BOX 41,NY,10516,8452652501, ,84527,-73.93427,41.44039,PO BOX 126
HSC,BARTOW-PELL LANDMARK FUND,BARTOW-PELL LANDMARK FUND,895 SHORE RD,NY,10464,7188851461,HTTP://BARTOWPELLMANSIONMUSEUM.ORG,639786,-73.79448,40.88292,895 SHORE RD
HSC,GORHAM HISTORICAL SOCIETY,THE TOWN OF GORHAM HISTORICAL SOCIETY,PO BOX 90,NY,14461, ,HTTP://WWW.GORHAMNYHISTORICALSOCIETY.ORG,0,-77.12852,42.79904,2664 RT 245
HSC,CAMBRIDGE HISTORICAL SOCIETY,CAMBRIDGE HISTORICAL SOCIETY INC,PO BOX 123,NY,12816,5186775232, ,0,-73.38056,43.02997,12 BROAD ST
HSC,REDWOOD HISTORICAL SOCIETY,REDWOOD HISTORICAL SOCIETY,PO BOX 663,NY,13679, , ,0,-75.8045,44.33047,PO BOX 663
HSC,FAIRFIELD RESTORATIONS ASSOCIATION,FAIRFIELD RESTORATIONS ASSOCIATION INC,PO BOX 44,NY,13406, , ,0,-74.93655,43.13927,PO BOX 44
HSC,NEW YORK AFRICAN AMERICAN HISTORICAL SOCIETY,NEW YORK AFRICAN AMERICAN HISTORICA L SOCIETY,388 2ND AVE STE 416,NY,10010, , , ,-73.98113,40.73742,388 2ND AVE STE 416
HSC,GRACIE MANSION CONSERVANCY,GRACIE MANSION CONSERVANCY,88TH STREET AT EAST END AVE,NY,10128,2125704751,HTTP://WWW.HISTORICHOUSETRUST.ORG,139741,-73.95243,40.76514,88TH STREET AND E END AVE
HSC,MIDDLEBURY HISTORICAL SOCIETY,MIDDLEBURY HISTORICAL SOCIETY,PO BOX 198,NY,14591,5854956582,HTTP://WWW.MIDDLEBURYHISTORICALSOCIETY.ORG/,0,-78.08899,42.82732,22 SOUTH ACADEMY STREET
HSC,NATIONAL MARITIME HISTORICAL SOCIETY,NATIONAL MARITIME HISTORICAL SOCIETY,5 JOHN WALSH BLVD,NY,10566,9147377878,HTTP://WWW.SEAHISTORY.ORG,620108,-73.93919,41.27783,5 JOHN WALSH BLVD
HSC,SAG HARBOR ANTIQUE FIRE TRUCKS,SAG HARBOR ANTIQUE FIRE TRUCKS INC,PO BOX 209,NY,11963, , ,0,-72.32055,40.99822,PO BOX 209
HSC,HUNT MEMORIAL PRESERVATION COM,HUNT MEMORIAL PRESERVATION COM,PO BOX 719,NY,12428, ,HTTP://WWW.HUNTMEMORIALBUILDING.ORG/PAGES/DEFAULT.ASPX,21417,-74.412,41.7224,PO BOX 719
HSC,SPINDLE CITY HISTORICAL SOCIETY,SPINDLE CITY HISTORICAL SOCIETY,PO BOX 375,NY,12047, ,HTTP://WWW.SPINDLECITY.NET/,0,-73.7015,42.7753,58 REMSEN STREET
HSC,MEREDITH HISTORICAL SOCIETY,MEREDITH HISTORICAL SOCIETY,45,NY,13757,6077468083, ,0,-74.87567,42.40684,PO45
HSC,EASTERN SEABOARD TRUST,EASTERN SEABOARD TRUST INC,44 WALKER STREET,NY,10013, , ,0,-77.39694,36.47965,PO BOX 219
HSC,GENERAL PULASKI ASSOCIATION,THE GENERAL PULASKI ASSOCIATION INC,340 WELLINGWOOD DR,NY,14051, , ,21176,-78.72335,43.01385,340 WELLINGWOOD DR
HSC,PIERMONT HISTORICAL SOCIETY,PIERMONT HISTORICAL SOCIETY,PO BOX 362,NY,10968,8453982313,HTTP://WWW.PIERMONTHISTORYSOCIETY.ORG/,0,-73.91813,41.04223,50 ASH STREET
HSC,UNITED STATES COURT OF INTERNATIONAL,HISTORICAL SOCIETY OF THE UNITED STATES COURT OF INTERNATIO,26 BROADWAY SUITE 2300,NY,10004, , ,0,-74.01283,40.70622,26 BROADWAY STE 2300
HSC,ASIAN/PACIFIC ISLANDER/AMERICAN HISTORY PROJECT OF GREATER ROCHESTER,ASIAN-PACIFIC ISLANDER-AMERICAN HISTORY PROJ OF GREATER ROC,PO BOX 10503,NY,14610,5852088614,HTTP://WWW.APAAROC.ORG/,0,-77.54901,43.14474,PO BOX 10503
HSC,LONG LAKE HISTORICAL SOCIETY,LONG LAKE HISTORICAL SOCIETY,PO BOX 201,NY,12847, , ,0,-74.4744,43.94298,PO BOX 201
HSC,IRISH MONUMENT COMMITTEE OF NASSAU COUNTY,IRISH MONUMENT COMMITTEE OF NASSAU COUNTY NEW YORK INC,PO BOX 446,NY,11582, ,HTTP://WWW.FSSPLI.ORG/THE-IRISH-MONUMENT/,0,-73.70259,40.66213,P O BOX 1497
HSC,NEW YORK CITY AIDS MEMORIAL,NEW YORK CITY AIDS MEMORIAL INC,PO BOX 23,NY,10159, ,HTTP://NYCAIDSMEMORIAL.ORG/,1230689,-73.98039,40.66267,496 13TH ST
HSC,GREENE PRESERVATION ASSOCIATION,GREENE PRESERVATION ASSOCIATION,11 JACKSON ST,NY,13778, , ,0,-75.7707,42.33118,11 JACKSON ST
HSC,THEATER HERITAGE,THEATER HERITAGE LIMITED,160 EAST 38TH STREET SUITE 25E,NY,10016, , ,0,-73.75405,42.65032,90 STATE ST STE 700 OFC
HSC,TRESTLE,TRESTLE INC,PO BOX 1403,NY,12551,8455651052,HTTP://WWW.TRESTLE.ORG/,11258,-74.00782,41.51023,227 MONTGOMERY STREET
HSC,CHATEAUGAY HISTORICAL SOCIETY,CHATEAUGAY HISTORICAL SOCIETY,PO BOX 123,NY,12920,5184976295, ,0,-74.0705,44.88643,PO BOX 123
HSC,HINSDALE HISTORICAL SOCIETY,HINSDALE HISTORICAL SOCIETY,3142 UNION VALLEY ROAD,NY,14760,7165578354, ,0,-78.4208,42.13107,3143 UNION VALLEY ROAD
HSC,PHILIPSTOWN MASONIC HISTORICAL SOCIETY,PHILIPSTOWN MASONIC HISTORICAL SOCIETY,PO BOX 236,NY,10516, , ,0,-73.93427,41.44039,PO BOX 236
HSC,LILAC PRESERVATION PROJECT,LILAC PRESERVATION PROJECT,80 WHITE ST,NY,10013,9177095291, , ,-74.00205,40.71782,80 WHITE ST
HSC,ROMULUS HISTORICAL SOCIETY,ROMULUS HISTORICAL SOCIETY,PO BOX 177,NY,14588,6078699326,HTTP://WWW.ROMULUSTOWN.COM/HISTORICAL_SOCIETY.PHP,0,-76.8697,42.68336,1435 PROSPECT STREET
HSC,BALD EAGLE WARBIRD MUSEUM,BALD EAGLE WARBIRD MUSEUM INC,PO BOX 159 31 LAKE STREET,NY,12167, , ,0,-74.59899,42.41314,PO BOX 159
HSC,PARIS HISTORICAL SOCIETY,TOWN OF PARIS HISTORICAL SOCIETY,2241 ONEIDA STREET,NY,13322,3158395400, ,0,-75.24919,42.97247,2241 ONEIDA ST
HSC,DELHI HISTORICAL SOCIETY,DELHI HISTORICAL SOCIETY,5 ELM STREET,NY,13753,5134514313,HTTP://WWW.DELHIHISTORICALSOCIETY.ORG/PAGES/DEFAULT.ASPX,0,-84.61777,39.09755,468 ANDERSON FERRY RD
HSC,BIG DUCK,THE FRIENDS OF THE BIG DUCK INC,1012 FLANDERS ROAD,NY,11901,6318523377,HTTP://WWW.BIGDUCK.ORG/,0,-72.62219,40.90655,1012 FLANDERS RD
HSC,VERONA BEACH LIGHTHOUSE,VERONA BEACH LIGHTHOUSE ASSOCIATION,PO BOX 202,NY,13162, , ,0,-75.72882,43.19118,PO BOX 202
HSC,CARLISLE HISTORICAL SOCIETY,THE@CARLISLE HISTORICAL SOCIETY,PO BOX 28,NY,12031,5182343041, ,0,-74.47114,42.7654,PO BOX 28
HSC,INDEPENDENT INVESTIGATION INTO THE FATE OF RAOUL WALLENBERG,INDEPENDENT INVESTIGATION INTO RAOUL WALLENBERGS FATE,332 BLEEKER ST STE K65,NY,10014, , ,8397,-74.00441,40.73075,332 BLEEKER ST STE K65
HSC,BUFFALO SOLDIERS ASSOCIATION OF WEST POINT,BUFFALO SOLDIERS ASSOCIATION OF WEST POINT INC,PO BOX 60,NY,10928, ,HTTP://BUFFALOSOLDIERSOFWESTPOINT.ORG/,0,-73.9687,41.36712,PO BOX 60
HSC,HISTORICAL SOCIETY OF EAST ROCKAWAY & LYNBROOK,HISTORICAL SOCIETY OF E ROCKAWAY & LYNBROOK,PO BOX 351,NY,11518, ,HTTP://WWW.HSERL.COM/,0,-73.66619,40.64096,PO BOX 351
HSC,BYRON HISTORICAL SOCIETY & MUSEUM,BYRON HISTORICAL SOCIETY,PO BOX 9,NY,14422, , , ,-78.06329,43.07919,PO BOX 9
HSC,CLARENDON HISTORICAL SOCIETY,CLARENDON HISTORICAL SOCIETY,PO BOX 124,NY,14429,5856386371, ,0,-78.0651,43.1927,PO BOX 124
HSC,HUDSON RIVER HISTORIC BOAT RESTORATION & SAILING SOCIETY,HUDSON RIVER HISTORIC BOAT RESTORATION & SAILING SOCIETY IN,191 RT 23 B,NY,12534, ,HTTP://HUDSONRIVERHISTORICBOAT.ORG/,0,-73.76877,42.25698,191 23B STOP 13
HSC,NEW YORK STATE SOCIETY OF THE CINCINNATI,NEW YORK STATE SOCIETY OF THE CINCINNATI INC,150 EAST 93RD STREET APTARTMENT 8B,NY,10128, , ,36733,-73.96508,41.50511,MOUNT GULIAN
HSC,YATES COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,YATES COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,107 CHAPEL ST,NY,14527,3155367318, ,128694,-77.05716,42.66285,107 CHAPEL ST
HSC,POINT LOOKOUT HISTORICAL SOCIETY,POINT LOOKOUT HISTORICAL SOCIETY INC,BOX 854,NY,11569, ,HTTP://WWW.POINTHISTORICAL.ORG/,0,-73.581,40.58972,PO BOX 854
HSC,MARATHON AREA HISTORICAL SOCIETY,MARATHON AREA HISTORICAL SOCIETY,PO BOX 444,NY,13803, , ,0,-76.05204,42.45637,PO BOX 444
